image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr,class_no
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0003.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,914,1613,1581,2451,4
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,914,1581,1581,2418,4
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0005.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,914,1581,1581,2418,4
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0006.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,914,1581,1581,2418,4
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0007.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1581,1443,2418,2109,4
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0008.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1581,914,2418,1581,4
V006_77_1_19_11_03_12_1_2628q_20201209_14_a0009.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1443,1581,2109,2418,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0000.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,712,49,2106,2402,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0001.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1926,622,3319,2975,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0002.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,49,1926,2402,3319,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0003.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,622,712,2975,2106,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,622,1926,2975,3319,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0005.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1926,622,3319,2975,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0006.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1926,49,3319,2402,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0007.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1926,49,3319,2402,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0008.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1926,622,3319,2975,4
V006_77_1_19_11_03_12_1_2628q_20201209_15_a0009.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1926,622,3319,2975,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0000.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,2146,375,3352,2549,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0001.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,2146,474,3352,2649,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0002.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,2146,474,3352,2649,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0003.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,474,2146,2649,3352,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,474,2146,2649,3352,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0005.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,679,474,1886,2649,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0006.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,375,2146,2549,3352,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0007.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,375,679,2549,1886,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0008.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,375,2146,2549,3352,4
V006_77_1_19_11_03_12_1_2628q_20201209_17_a0009.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,679,474,1886,2649,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0000.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1102,2205,2902,3092,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0001.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,2205,122,3092,1922,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0002.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1102,939,2902,1827,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0003.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,939,122,1827,1922,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1102,2205,2902,3092,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0005.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1102,2205,2902,3092,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0006.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1102,939,2902,1827,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0007.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,2205,122,3092,1922,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0008.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1102,939,2902,1827,4
V006_77_1_19_11_03_12_1_2628q_20201209_18_a0009.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,122,939,1922,1827,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0000.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,333,534,1348,1756,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0001.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1268,333,2490,1348,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0002.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,333,534,1348,1756,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0003.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,534,333,1756,1348,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,534,333,1756,1348,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0005.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1268,2684,2490,3699,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0006.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,534,333,1756,1348,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0007.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,333,1268,1348,2490,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0008.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1268,2684,2490,3699,4
V006_77_1_19_11_03_12_1_2628q_20201209_19_a0009.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,2684,1268,3699,2490,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0000.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1367,1927,2575,3303,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0001.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1367,729,2575,2104,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0002.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,729,1367,2104,2575,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0003.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1927,449,3303,1656,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,449,729,1656,2104,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0005.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,729,1367,2104,2575,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0006.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,449,729,1656,2104,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0007.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,449,1927,1656,3303,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0008.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,449,1927,1656,3303,4
V006_77_1_19_11_03_12_1_2628q_20201209_1_a0009.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1927,449,3303,1656,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0000.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,962,1819,1530,3191,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0001.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1494,841,2061,2212,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0002.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1494,841,2061,2212,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0003.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1819,1494,3191,2061,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,962,841,1530,2212,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0005.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,841,1494,2212,2061,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0006.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,841,1494,2212,2061,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0007.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,841,1494,2212,2061,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0008.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,1494,841,2061,2212,4
V006_77_1_19_11_03_12_1_2628q_20201209_7_a0009.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,841,962,2212,1530,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0000.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,409,1132,2729,2611,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0001.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1421,295,2900,2615,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0002.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,295,1132,2615,2611,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0003.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,409,1132,2729,2611,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0004.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,295,1421,2615,2900,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0005.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,295,1132,2615,2611,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0006.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,295,1421,2615,2900,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0007.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1132,409,2611,2729,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0008.jpeg,2020/12/09,4032,3024,77,1,14.0,19,11,3,12,1,1421,295,2900,2615,4
V006_77_1_19_11_03_12_1_2628q_20201209_9_a0009.jpeg,2020/12/09,3024,4032,77,1,14.0,19,11,3,12,1,295,1132,2615,2611,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0000.jpeg,2020/11/13,4656,2620,77,1,14.0,19,11,3,12,1,2876,667,3866,1867,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0001.jpeg,2020/11/13,2620,4656,77,1,14.0,19,11,3,12,1,667,2876,1867,3866,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0002.jpeg,2020/11/13,2620,4656,77,1,14.0,19,11,3,12,1,752,789,1953,1779,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0003.jpeg,2020/11/13,2620,4656,77,1,14.0,19,11,3,12,1,667,789,1867,1779,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0004.jpeg,2020/11/13,2620,4656,77,1,14.0,19,11,3,12,1,752,789,1953,1779,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0005.jpeg,2020/11/13,2620,4656,77,1,14.0,19,11,3,12,1,667,789,1867,1779,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0006.jpeg,2020/11/13,4656,2620,77,1,14.0,19,11,3,12,1,789,752,1779,1953,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0007.jpeg,2020/11/13,2620,4656,77,1,14.0,19,11,3,12,1,667,789,1867,1779,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0008.jpeg,2020/11/13,4656,2620,77,1,14.0,19,11,3,12,1,2876,667,3866,1867,4
V006_77_1_19_11_03_12_1_2851q_20201113_13_a0009.jpeg,2020/11/13,4656,2620,77,1,14.0,19,11,3,12,1,2876,753,3866,1953,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0000.jpeg,2020/11/18,4656,2620,77,1,14.0,19,11,3,12,1,335,773,1962,2138,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0001.jpeg,2020/11/18,4656,2620,77,1,14.0,19,11,3,12,1,2693,773,4320,2138,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0002.jpeg,2020/11/18,2620,4656,77,1,14.0,19,11,3,12,1,482,2693,1846,4320,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0003.jpeg,2020/11/18,2620,4656,77,1,14.0,19,11,3,12,1,773,2693,2138,4320,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0004.jpeg,2020/11/18,4656,2620,77,1,14.0,19,11,3,12,1,2693,482,4320,1846,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0005.jpeg,2020/11/18,2620,4656,77,1,14.0,19,11,3,12,1,773,2693,2138,4320,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0006.jpeg,2020/11/18,4656,2620,77,1,14.0,19,11,3,12,1,335,773,1962,2138,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0007.jpeg,2020/11/18,2620,4656,77,1,14.0,19,11,3,12,1,773,335,2138,1962,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0008.jpeg,2020/11/18,2620,4656,77,1,14.0,19,11,3,12,1,482,335,1846,1962,4
V006_77_1_19_11_03_12_1_2851q_20201118_3_a0009.jpeg,2020/11/18,4656,2620,77,1,14.0,19,11,3,12,1,2693,773,4320,2138,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0000.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,1290,1311,1933,2397,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0001.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,1290,1311,1933,2397,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0002.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,687,2258,1330,3345,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0003.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,687,2258,1330,3345,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0004.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,1290,2258,1933,3345,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0005.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,1290,2258,1933,3345,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0006.jpeg,2020/11/20,4656,2620,77,1,14.0,19,11,3,12,1,2258,687,3345,1330,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0007.jpeg,2020/11/20,4656,2620,77,1,14.0,19,11,3,12,1,1311,687,2397,1330,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0008.jpeg,2020/11/20,2620,4656,77,1,14.0,19,11,3,12,1,687,1311,1330,2397,4
V006_77_1_19_11_03_12_1_2851q_20201120_17_a0009.jpeg,2020/11/20,4656,2620,77,1,14.0,19,11,3,12,1,1311,1290,2397,1933,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0000.jpeg,2020/11/25,4656,2620,77,1,14.0,19,11,3,12,1,1276,506,2972,2619,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0001.jpeg,2020/11/25,2620,4656,77,1,14.0,19,11,3,12,1,1,1684,2114,3380,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0002.jpeg,2020/11/25,4656,2620,77,1,14.0,19,11,3,12,1,1276,506,2972,2619,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0003.jpeg,2020/11/25,4656,2620,77,1,14.0,19,11,3,12,1,1276,1,2972,2114,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0004.jpeg,2020/11/25,2620,4656,77,1,14.0,19,11,3,12,1,506,1684,2619,3380,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0005.jpeg,2020/11/25,2620,4656,77,1,14.0,19,11,3,12,1,1,1276,2114,2972,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0006.jpeg,2020/11/25,2620,4656,77,1,14.0,19,11,3,12,1,506,1684,2619,3380,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0007.jpeg,2020/11/25,4656,2620,77,1,14.0,19,11,3,12,1,1684,506,3380,2619,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0008.jpeg,2020/11/25,2620,4656,77,1,14.0,19,11,3,12,1,506,1684,2619,3380,4
V006_77_1_19_11_03_12_1_2851q_20201125_10_a0009.jpeg,2020/11/25,4656,2620,77,1,14.0,19,11,3,12,1,1684,1,3380,2114,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0000.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,2306,1857,5887,7078,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0001.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,2170,1049,7391,4630,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0002.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1857,2306,7078,5887,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0003.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,1049,2170,4630,7391,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0004.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,2306,2170,5887,7391,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0005.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,1049,1857,4630,7078,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0006.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,2170,2306,7391,5887,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0007.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1857,1049,7078,4630,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0008.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,2306,2170,5887,7391,4
V006_77_1_19_11_03_12_1_4396b_20201026_42_a0009.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,2170,1049,7391,4630,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0000.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1906,1318,7077,6839,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0001.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1906,1318,7077,6839,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0002.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,2171,96,7342,5618,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0003.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,96,2171,5618,7342,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0004.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,96,1906,5618,7077,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0005.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,2171,96,7342,5618,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0006.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1906,96,7077,5618,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0007.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1906,1318,7077,6839,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0008.jpg,2020/10/26,9248,6936,77,1,14.0,19,11,3,12,1,1906,1318,7077,6839,4
V006_77_1_19_11_03_12_1_4396b_20201026_49_a0009.jpg,2020/10/26,6936,9248,77,1,14.0,19,11,3,12,1,1318,2171,6839,7342,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0000.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,1,355,978,1765,3260,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0001.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,1,355,772,1765,3053,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0002.jpeg,2020/11/02,4032,3024,77,1,14.0,19,11,3,12,1,978,1258,3260,2669,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0003.jpeg,2020/11/02,4032,3024,77,1,14.0,19,11,3,12,1,978,1258,3260,2669,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0004.jpeg,2020/11/02,4032,3024,77,1,14.0,19,11,3,12,1,978,1258,3260,2669,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0005.jpeg,2020/11/02,4032,3024,77,1,14.0,19,11,3,12,1,772,355,3053,1766,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0006.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,1,355,978,1765,3260,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0007.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,1,1258,772,2669,3053,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0008.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,1,355,978,1765,3260,4
V006_77_1_19_11_03_12_1_4396b_20201102_13_a0009.jpeg,2020/11/02,3024,4032,77,1,14.0,19,11,3,12,1,355,978,1765,3260,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0000.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,284,163,2628,2640,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0001.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,384,395,2860,2740,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0002.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,163,284,2640,2628,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0003.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,395,384,2740,2860,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0004.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,395,163,2740,2640,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0005.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,284,384,2628,2860,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0006.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,163,284,2640,2628,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0007.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,163,284,2640,2628,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0008.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,284,163,2628,2640,4
V006_77_1_19_11_03_12_1_4521q_20201026_11_a0009.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,395,384,2740,2860,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0000.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,23,508,3024,2108,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0001.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,916,23,2516,3024,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0002.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,0,916,3000,2516,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0003.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,508,23,2108,3024,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0004.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,508,23,2108,3024,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0005.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,23,916,3024,2516,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0006.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,916,0,2516,3000,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0007.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,23,508,3024,2108,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0008.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,916,0,2516,3000,4
V006_77_1_19_11_03_12_1_4521q_20201026_12_a0009.jpeg,2020/10/26,3024,3024,77,1,14.0,19,11,3,12,1,0,508,3000,2108,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0000.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,744,112,2332,2948,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0001.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,744,112,2332,2948,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0002.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,744,112,2332,2948,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0003.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,744,112,2332,2948,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0004.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,76,744,2912,2332,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0005.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,692,112,2280,2948,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0006.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,112,744,2948,2332,4
V006_77_1_19_11_03_12_1_4521q_20201119_20_a0007.jpeg,2020/11/19,3024,3024,77,1,14.0,19,11,3,12,1,112,692,2948,2280,4
