,farm_id,number,date,stemDiameter
5266,tom4,028,20211211,1.13
5267,tom4,028,20211211,1.31
5268,tom4,028,20211211,1.49
5269,tom4,029,20211211,0.92
5270,tom4,029,20211211,0.95
5271,tom4,030,20211211,1.19
5272,tom4,030,20211211,1.1
5273,tom4,030,20211211,1.24
5274,tom4,030,20211211,1.17
5275,tom4,031,20211211,
5276,tom4,031,20211211,1.43
5277,tom4,032,20211212,1.24
5278,tom4,032,20211212,1.22
5279,tom4,033,20211212,1.24
5280,tom4,033,20211212,1.3
5281,tom4,034,20211212,1.16
5282,tom4,034,20211212,1.31
5283,tom4,035,20211212,0.99
5284,tom4,035,20211212,1.1
5285,tom4,035,20211212,1.27
5286,tom4,035,20211212,1.08
5287,tom4,035,20211212,1.2
5288,tom4,036,20211212,1.17
5289,tom4,037,20211212,1.13
5290,tom4,037,20211212,1.34
5291,tom4,038,20211212,1.37
5292,tom4,039,20211212,1.32
5293,tom4,039,20211212,1.13
5294,tom4,039,20211212,1.13
5295,tom4,040,20211212,1.2
5296,tom4,040,20211212,1.2
5297,tom4,041,20211212,1.52
5298,tom4,042,20211212,1.1
5299,tom4,043,20211212,1.75
5300,tom4,043,20211212,1.68
5301,tom4,043,20211212,1.42
5302,tom4,044,20211212,1.25
5303,tom4,044,20211212,1.31
5304,tom4,045,20211212,1.27
5305,tom4,045,20211212,1.21
5306,tom4,045,20211212,1.28
5307,tom4,046,20211212,0.96
5308,tom4,046,20211212,0.96
5309,tom4,047,20211212,1.14
5310,tom4,047,20211212,1.12
5311,tom4,047,20211212,0.99
5312,tom4,048,20211212,1.42
5313,tom4,048,20211212,1.38
5314,tom4,049,20211212,
5315,tom4,049,20211212,1.03
5316,tom4,049,20211212,1.17
5317,tom4,051,20211212,1.15
5318,tom4,051,20211212,1.19
5319,tom4,051,20211212,1.26
5320,tom4,052,20211212,1.49
5321,tom4,053,20211212,0.96
5322,tom4,053,20211212,1.03
5323,tom4,053,20211212,1.06
5324,tom4,054,20211212,1.53
5325,tom4,054,20211212,1.24
5326,tom4,054,20211212,1.59
5327,tom4,055,20211212,1.38
5328,tom4,055,20211212,1.42
5329,tom4,055,20211212,1.27
5330,tom4,056,20211212,1.1
5331,tom4,056,20211212,1.17
5332,tom4,056,20211212,1.24
5333,tom4,058,20211212,1.1
5334,tom4,058,20211212,0.96
5335,tom4,059,20211212,1.27
5336,tom4,059,20211212,1.1
5337,tom4,060,20211212,1.35
5338,tom4,060,20211212,1.27
5339,tom4,062,20211212,1.2
5340,tom4,062,20211212,1.35
5341,tom4,063,20211212,1.17
5342,tom4,063,20211212,1.03
5343,tom4,063,20211212,1.13
5344,tom4,064,20211212,1.31
5345,tom4,065,20211212,1.17
5346,tom4,065,20211212,1.17
5347,tom4,065,20211212,1.24
5348,tom4,066,20211212,1.17
5349,tom4,067,20211212,1.22
5350,tom4,067,20211212,1.31
5351,tom4,067,20211212,1.27
5352,tom4,068,20211212,1.2
5353,tom4,068,20211212,1.13
5354,tom4,069,20211212,1.47
5355,tom4,070,20211212,1.2
5356,tom4,071,20211212,1.03
5357,tom4,071,20211212,0.96
5358,tom4,071,20211212,0.96
5359,tom4,073,20211212,1.17
5360,tom4,074,20211212,1.31
5361,tom4,074,20211212,1.2
5362,tom4,075,20211212,1.27
5363,tom4,075,20211212,1.31
5364,tom4,076,20211212,1.08
5365,tom4,076,20211212,1.06
5366,tom4,077,20211212,1.2
5367,tom4,078,20211212,1.01
5368,tom4,078,20211212,0.93
5369,tom4,078,20211212,1.07
5370,tom4,079,20211212,0.92
5371,tom4,079,20211212,0.96
5372,tom4,079,20211212,0.85
5373,tom4,080,20211212,1.13
5374,tom4,081,20211212,1.07
5375,tom4,081,20211212,1.13
5376,tom4,082,20211212,0.86
5377,tom4,082,20211212,0.85
5378,tom4,083,20211212,1.13
5379,tom4,083,20211212,1.15
5380,tom4,083,20211212,1.29
5381,tom4,084,20211212,
5382,tom4,084,20211212,1.2
5383,tom4,085,20211212,1.17
5384,tom4,086,20211212,
5385,tom4,086,20211212,1.35
5386,tom4,087,20211212,1.11
5387,tom4,087,20211212,
5388,tom4,088,20211212,1.13
5389,tom4,089,20211212,1.11
5390,tom4,090,20211212,1.03
5391,tom4,090,20211212,1.27
5392,tom4,091,20211212,1.28
5393,tom4,092,20211212,1.38
5394,tom4,092,20211212,1.24
5395,tom4,093,20211212,1.17
5396,tom4,093,20211212,1.38
5397,tom4,094,20211212,1.31
5398,tom4,094,20211212,1.39
5399,tom4,095,20211212,1.15
5400,tom4,095,20211212,1.22
5401,tom4,096,20211212,1.17
5402,tom4,096,20211212,1.06
5403,tom4,097,20211212,1.1
5404,tom4,097,20211212,1.35
5405,tom4,098,20211212,1.24
5406,tom4,098,20211212,1.17
5407,tom4,099,20211212,1.06
5408,tom4,099,20211212,1.1
5409,tom4,100,20211212,1.24
5410,tom4,002,20211218,0.85
5411,tom4,002,20211218,0.92
5412,tom4,003,20211218,1.31
5413,tom4,003,20211218,1.2
5414,tom4,003,20211218,1.03
5415,tom4,003,20211218,1.2
5416,tom4,003,20211218,1.2
5417,tom4,003,20211218,1.27
5418,tom4,003,20211218,1.27
5419,tom4,003,20211218,
5420,tom4,004,20211218,1.35
5421,tom4,005,20211218,1.2
5422,tom4,005,20211218,1.35
5423,tom4,006,20211218,1.06
5424,tom4,006,20211218,0.96
5425,tom4,007,20211218,1.1
5426,tom4,007,20211218,1.03
5427,tom4,008,20211218,1.31
5428,tom4,008,20211218,1.27
5429,tom4,008,20211218,1.52
5430,tom4,009,20211218,1.15
5431,tom4,010,20211218,1.1
5432,tom4,011,20211218,1.06
5433,tom4,011,20211218,1.2
5434,tom4,011,20211218,1.1
5435,tom4,012,20211218,1.38
5436,tom4,012,20211218,1.42
5437,tom4,012,20211218,1.58
5438,tom4,013,20211218,1.24
5439,tom4,013,20211218,1.13
5440,tom4,014,20211218,1.17
5441,tom4,014,20211218,1.17
5442,tom4,015,20211218,
5443,tom4,016,20211218,1.27
5444,tom4,016,20211218,1.36
5445,tom4,016,20211218,1.31
5446,tom4,017,20211218,0.96
5447,tom4,017,20211218,0.81
5448,tom4,017,20211218,
5449,tom4,018,20211218,1.08
5450,tom4,018,20211218,1.02
5451,tom4,018,20211218,0.92
5452,tom4,019,20211218,1.34
5453,tom4,020,20211218,1.35
5454,tom4,020,20211218,1.5
5455,tom4,021,20211218,1.27
5456,tom4,021,20211218,1.31
5457,tom4,022,20211218,1.66
5458,tom4,022,20211218,1.59
5459,tom4,023,20211218,1.44
5460,tom4,023,20211218,1.47
5461,tom4,024,20211218,1.06
5462,tom4,024,20211218,1.24
5463,tom4,024,20211218,1.24
5464,tom4,025,20211218,1.03
5465,tom4,025,20211218,0.88
5466,tom4,026,20211218,1.5
5467,tom4,027,20211218,1.11
5468,tom4,027,20211218,1.06
5469,tom4,027,20211218,0.99
5470,tom4,028,20211218,1.03
5471,tom4,028,20211218,0.92
5472,tom4,029,20211218,1.2
5473,tom4,030,20211218,1.06
5474,tom4,031,20211218,0.85
5475,tom4,031,20211218,0.92
5476,tom4,031,20211218,0.99
5477,tom4,032,20211218,1.13
5478,tom4,032,20211218,1.27
5479,tom4,032,20211218,0.99
5480,tom4,033,20211218,1.2
5481,tom4,033,20211218,1.13
5482,tom4,033,20211218,1.13
5483,tom4,034,20211218,0.96
5484,tom4,034,20211218,1.13
5485,tom4,034,20211218,1.03
5486,tom4,035,20211218,1.0
5487,tom4,035,20211218,0.99
5488,tom4,036,20211218,1.1
5489,tom4,036,20211218,1.03
5490,tom4,036,20211218,1.13
5491,tom4,037,20211218,
5492,tom4,037,20211218,1.2
5493,tom4,038,20211218,0.99
5494,tom4,038,20211218,
5495,tom4,039,20211218,1.15
5496,tom4,040,20211218,1.06
5497,tom4,040,20211218,1.27
5498,tom4,041,20211219,1.38
5499,tom4,041,20211219,1.2
5500,tom4,041,20211219,1.31
5501,tom4,042,20211219,0.88
5502,tom4,042,20211219,0.96
5503,tom4,043,20211219,1.42
5504,tom4,043,20211219,1.49
5505,tom4,043,20211219,1.35
5506,tom4,044,20211219,0.9
5507,tom4,045,20211219,0.99
5508,tom4,045,20211219,0.92
5509,tom4,046,20211219,1.07
5510,tom4,047,20211219,0.99
5511,tom4,047,20211219,1.1
5512,tom4,048,20211219,1.25
5513,tom4,048,20211219,1.34
5514,tom4,049,20211219,0.96
5515,tom4,049,20211219,0.76
5516,tom4,049,20211219,1.03
5517,tom4,050,20211219,1.12
5518,tom4,050,20211219,1.02
5519,tom4,051,20211219,1.35
5520,tom4,051,20211219,1.38
5521,tom4,052,20211219,1.2
5522,tom4,053,20211219,1.03
5523,tom4,053,20211219,1.03
5524,tom4,054,20211219,1.42
5525,tom4,054,20211219,1.27
5526,tom4,054,20211219,1.49
5527,tom4,055,20211219,1.49
5528,tom4,055,20211219,1.56
5529,tom4,055,20211219,1.49
5530,tom4,056,20211219,1.35
5531,tom4,056,20211219,1.38
5532,tom4,057,20211219,0.99
5533,tom4,058,20211219,0.85
5534,tom4,059,20211219,0.99
5535,tom4,059,20211219,1.11
5536,tom4,060,20211219,1.1
5537,tom4,060,20211219,1.2
5538,tom4,060,20211219,1.27
5539,tom4,061,20211219,1.06
5540,tom4,061,20211219,1.06
5541,tom4,062,20211219,1.22
5542,tom4,063,20211219,1.1
5543,tom4,063,20211219,1.19
5544,tom4,063,20211219,1.27
5545,tom4,064,20211219,1.24
5546,tom4,064,20211219,1.45
5547,tom4,065,20211219,0.99
5548,tom4,066,20211219,1.2
5549,tom4,066,20211219,1.23
5550,tom4,067,20211219,1.17
5551,tom4,068,20211219,1.13
5552,tom4,068,20211219,1.24
5553,tom4,068,20211219,1.27
5554,tom4,069,20211219,1.17
5555,tom4,069,20211219,1.23
5556,tom4,070,20211219,1.31
5557,tom4,070,20211219,1.2
5558,tom4,070,20211219,1.27
5559,tom4,071,20211219,0.99
5560,tom4,071,20211219,1.17
5561,tom4,071,20211219,1.13
5562,tom4,072,20211219,1.13
5563,tom4,072,20211219,1.17
5564,tom4,072,20211219,1.24
5565,tom4,073,20211219,0.88
5566,tom4,075,20211219,0.88
5567,tom4,075,20211219,0.92
5568,tom4,075,20211219,0.96
5569,tom4,076,20211219,1.2
5570,tom4,076,20211219,1.27
5571,tom4,077,20211219,0.79
5572,tom4,077,20211219,0.88
5573,tom4,078,20211219,1.06
5574,tom4,078,20211219,1.03
5575,tom4,079,20211219,1.1
5576,tom4,079,20211219,1.14
5577,tom4,080,20211219,1.17
5578,tom4,080,20211219,1.03
5579,tom4,080,20211219,1.17
5580,tom4,081,20211219,0.92
5581,tom4,082,20211219,0.92
5582,tom4,082,20211219,0.94
5583,tom4,082,20211219,0.94
5584,tom4,083,20211219,1.42
5585,tom4,083,20211219,1.44
5586,tom4,083,20211219,1.63
5587,tom4,084,20211219,1.13
5588,tom4,085,20211219,1.2
5589,tom4,085,20211219,1.03
5590,tom4,085,20211219,1.27
5591,tom4,086,20211219,1.45
5592,tom4,086,20211219,1.35
5593,tom4,086,20211219,1.31
5594,tom4,087,20211219,0.99
5595,tom4,087,20211219,0.99
5596,tom4,088,20211219,0.84
5597,tom4,088,20211219,0.84
5598,tom4,089,20211219,
5599,tom4,089,20211219,
5600,tom4,089,20211219,
5601,tom4,090,20211219,1.83
5602,tom4,091,20211219,0.99
5603,tom4,091,20211219,1.03
5604,tom4,092,20211219,1.06
5605,tom4,093,20211219,0.99
5606,tom4,093,20211219,1.08
5607,tom4,093,20211219,1.04
5608,tom4,094,20211219,1.18
5609,tom4,094,20211219,1.19
5610,tom4,094,20211219,1.24
5611,tom4,095,20211219,1.38
5612,tom4,095,20211219,1.31
5613,tom4,095,20211219,1.18
5614,tom4,096,20211219,1.06
5615,tom4,096,20211219,1.09
5616,tom4,097,20211219,1.27
5617,tom4,097,20211219,1.2
5618,tom4,098,20211219,1.24
5619,tom4,098,20211219,1.34
5620,tom4,098,20211219,1.33
5621,tom4,099,20211219,1.17
5622,tom4,099,20211219,1.24
5623,tom4,099,20211219,1.17
5624,tom4,100,20211219,0.98
5625,tom5,002,20210918,
5626,tom5,003,20210918,
5627,tom5,006,20210918,0.67
5628,tom5,010,20210918,
5629,tom5,018,20210918,
5630,tom5,031,20210918,
5631,tom5,032,20210918,
5632,tom5,033,20210918,0.94
5633,tom5,035,20210918,1.29
5634,tom5,037,20210918,1.03
5635,tom5,039,20210918,1.27
5636,tom5,040,20210918,0.67
5637,tom5,041,20210918,1.17
5638,tom5,045,20210918,
5639,tom5,047,20210918,1.17
5640,tom5,057,20210918,1.08
5641,tom5,059,20210918,1.11
5642,tom5,061,20210918,1.17
5643,tom5,070,20210918,1.15
5644,tom5,001,20210925,0.83
5645,tom5,001,20210925,1.36
5646,tom5,002,20210925,1.03
5647,tom5,003,20210925,1.11
5648,tom5,004,20210925,
5649,tom5,005,20210925,0.93
5650,tom5,006,20210925,0.55
5651,tom5,007,20210925,0.4
5652,tom5,008,20210925,
5653,tom5,011,20210925,0.71
5654,tom5,012,20210925,0.71
5655,tom5,013,20210925,0.97
5656,tom5,021,20210925,1.1
5657,tom5,025,20210925,0.81
5658,tom5,026,20210925,0.71
5659,tom5,027,20210925,0.93
5660,tom5,030,20210925,0.67
5661,tom5,034,20210925,0.95
5662,tom5,036,20210925,0.69
5663,tom5,041,20210925,0.98
5664,tom5,042,20210925,0.81
5665,tom5,043,20210925,0.78
5666,tom5,045,20210925,0.76
5667,tom5,046,20210925,0.73
5668,tom5,047,20210925,0.81
5669,tom5,048,20210925,0.92
5670,tom5,049,20210925,0.88
5671,tom5,050,20210925,0.69
5672,tom5,051,20210925,0.92
5673,tom5,052,20210925,0.91
5674,tom5,053,20210925,0.98
5675,tom5,058,20210925,1.11
5676,tom5,059,20210925,1.2
5677,tom5,061,20210925,1.11
5678,tom5,062,20210925,1.14
5679,tom5,064,20210925,0.81
5680,tom5,069,20210925,0.86
5681,tom5,070,20210925,0.88
5682,tom5,078,20210919,1.08
5683,tom5,099,20210919,1.11
5684,tom5,001,20211002,1.17
5685,tom5,002,20211002,0.96
5686,tom5,003,20211002,0.99
5687,tom5,005,20211002,0.99
5688,tom5,008,20211002,0.57
5689,tom5,009,20211002,0.5
5690,tom5,010,20211002,0.88
5691,tom5,011,20211002,0.81
5692,tom5,012,20211002,0.5
5693,tom5,013,20211002,0.88
5694,tom5,014,20211002,0.74
5695,tom5,015,20211002,1.1
5696,tom5,016,20211002,0.57
5697,tom5,017,20211002,0.78
5698,tom5,018,20211002,
5699,tom5,019,20211002,0.78
5700,tom5,021,20211002,1.2
5701,tom5,022,20211002,0.85
5702,tom5,027,20211002,0.96
5703,tom5,033,20211002,1.03
5704,tom5,040,20211002,0.88
5705,tom5,041,20211002,0.67
5706,tom5,042,20211002,0.99
5707,tom5,044,20211002,0.92
5708,tom5,045,20211002,0.64
5709,tom5,048,20211002,1.35
5710,tom5,052,20211002,0.99
5711,tom5,053,20211002,1.06
5712,tom5,053,20211002,0.74
5713,tom5,054,20211002,1.13
5714,tom5,056,20211002,1.06
5715,tom5,060,20211002,1.2
5716,tom5,061,20211002,0.74
5717,tom5,062,20211002,0.81
5718,tom5,064,20211002,1.03
5719,tom5,065,20211002,0.81
5720,tom5,066,20210926,0.67
5721,tom5,066,20211002,1.27
5722,tom5,067,20211002,0.85
5723,tom5,068,20211002,0.96
5724,tom5,071,20210926,1.17
5725,tom5,071,20211003,0.96
5726,tom5,072,20210926,0.64
5727,tom5,072,20211003,0.96
5728,tom5,073,20210926,0.74
5729,tom5,074,20211003,0.71
5730,tom5,075,20210926,0.71
5731,tom5,075,20210926,0.78
5732,tom5,076,20210926,0.57
5733,tom5,077,20210926,0.96
5734,tom5,077,20211003,0.6
5735,tom5,078,20210926,0.64
5736,tom5,078,20211003,0.85
5737,tom5,079,20211003,1.06
5738,tom5,080,20210926,0.57
5739,tom5,080,20211003,0.67
5740,tom5,081,20210926,0.74
5741,tom5,082,20210926,1.13
5742,tom5,083,20210926,0.81
5743,tom5,083,20211003,1.03
5744,tom5,085,20210926,1.06
5745,tom5,085,20211003,1.06
5746,tom5,086,20210926,0.96
5747,tom5,086,20211003,0.85
5748,tom5,087,20211003,0.81
5749,tom5,090,20210926,1.27
5750,tom5,090,20211003,1.03
5751,tom5,091,20210926,0.78
5752,tom5,091,20211003,0.88
5753,tom5,092,20210926,0.81
5754,tom5,092,20211003,0.81
5755,tom5,093,20210926,0.99
5756,tom5,095,20210926,0.67
5757,tom5,097,20210926,1.01
5758,tom5,097,20211003,0.78
5759,tom5,099,20210926,1.06
5760,tom5,099,20211003,0.81
5761,tom5,100,20210926,1.2
5762,tom5,100,20211003,1.06
5763,tom5,100,20211003,0.99
5764,tom5,003,20211009,0.57
5765,tom5,005,20211009,0.85
5766,tom5,007,20211009,0.78
5767,tom5,008,20211009,0.6
5768,tom5,010,20211009,0.5
5769,tom5,011,20211009,0.85
5770,tom5,013,20211009,0.46
5771,tom5,014,20211009,0.81
5772,tom5,015,20211009,0.74
5773,tom5,016,20211009,0.74
5774,tom5,017,20211009,0.99
5775,tom5,018,20211009,1.1
5776,tom5,020,20211009,1.06
5777,tom5,022,20211009,0.74
5778,tom5,025,20211009,1.2
5779,tom5,027,20211009,0.99
5780,tom5,032,20211009,1.06
5781,tom5,035,20211009,0.69
5782,tom5,037,20211009,0.67
5783,tom5,040,20211009,0.78
5784,tom5,042,20211009,0.78
5785,tom5,043,20211009,0.32
5786,tom5,046,20211009,0.67
5787,tom5,048,20211009,0.53
5788,tom5,049,20211009,0.6
5789,tom5,050,20211009,0.57
5790,tom5,051,20211009,1.03
5791,tom5,054,20211009,0.67
5792,tom5,055,20211009,0.96
5793,tom5,055,20211009,0.81
5794,tom5,059,20211009,0.99
5795,tom5,060,20211009,0.96
5796,tom5,061,20211009,0.96
5797,tom5,062,20211009,0.92
5798,tom5,063,20211009,0.96
5799,tom5,063,20211009,0.92
5800,tom5,064,20211009,0.78
5801,tom5,066,20211009,0.75
5802,tom5,068,20211009,0.74
5803,tom5,069,20211009,0.46
5804,tom5,070,20211009,0.71
5805,tom5,073,20211010,0.67
5806,tom5,076,20211010,0.71
5807,tom5,078,20211010,0.71
5808,tom5,080,20211010,0.57
5809,tom5,081,20211010,0.67
5810,tom5,082,20211010,1.16
5811,tom5,083,20211010,0.92
5812,tom5,085,20211010,0.85
5813,tom5,086,20211010,0.71
5814,tom5,088,20211010,0.46
5815,tom5,089,20211010,0.92
5816,tom5,090,20211010,0.81
5817,tom5,091,20211010,0.74
5818,tom5,092,20211010,0.74
5819,tom5,093,20211010,0.67
5820,tom5,094,20211010,0.53
5821,tom5,095,20211010,0.5
5822,tom5,096,20211010,0.53
5823,tom5,097,20211010,0.39
5824,tom5,099,20211010,0.85
5825,tom5,001,20211016,0.6
5826,tom5,002,20211016,0.35
5827,tom5,002,20211016,0.5
5828,tom5,003,20211016,0.53
5829,tom5,003,20211016,0.53
5830,tom5,004,20211016,0.64
5831,tom5,005,20211016,0.72
5832,tom5,006,20211016,0.85
5833,tom5,006,20211016,0.99
5834,tom5,007,20211016,0.73
5835,tom5,008,20211016,0.6
5836,tom5,009,20211016,0.43
5837,tom5,010,20211016,0.34
5838,tom5,011,20211016,0.57
5839,tom5,011,20211016,0.54
5840,tom5,012,20211016,0.54
5841,tom5,012,20211016,0.46
5842,tom5,013,20211016,0.42
5843,tom5,013,20211016,0.5
5844,tom5,014,20211016,0.33
5845,tom5,015,20211016,0.85
5846,tom5,016,20211016,0.64
5847,tom5,017,20211016,0.78
5848,tom5,018,20211016,0.89
5849,tom5,019,20211016,0.85
5850,tom5,021,20211016,0.67
5851,tom5,022,20211016,0.78
5852,tom5,025,20211016,0.91
5853,tom5,026,20211016,0.69
5854,tom5,027,20211016,0.74
5855,tom5,028,20211016,0.53
5856,tom5,029,20211016,0.53
5857,tom5,030,20211016,0.57
5858,tom5,033,20211016,0.65
5859,tom5,034,20211016,0.73
5860,tom5,036,20211016,0.53
5861,tom5,037,20211016,0.42
5862,tom5,039,20211016,0.53
5863,tom5,042,20211016,0.5
5864,tom5,049,20211016,0.35
5865,tom5,052,20211016,0.71
5866,tom5,053,20211016,0.39
5867,tom5,054,20211016,0.71
5868,tom5,058,20211016,0.57
5869,tom5,059,20211016,0.5
5870,tom5,060,20211016,0.71
5871,tom5,062,20211016,0.67
5872,tom5,062,20211016,0.71
5873,tom5,063,20211016,0.5
5874,tom5,064,20211016,0.47
5875,tom5,066,20211016,0.42
5876,tom5,069,20211016,0.43
5877,tom5,070,20211016,0.57
5878,tom5,071,20211016,0.5
5879,tom5,084,20211016,0.72
5880,tom5,088,20211016,0.25
5881,tom5,089,20211016,0.99
5882,tom5,090,20211016,0.61
5883,tom5,092,20211016,0.53
5884,tom5,093,20211016,0.39
5885,tom5,003,20211023,0.54
5886,tom5,007,20211023,0.6
5887,tom5,008,20211023,0.64
5888,tom5,011,20211023,0.6
5889,tom5,012,20211023,0.67
5890,tom5,013,20211023,0.81
5891,tom5,014,20211023,0.82
5892,tom5,016,20211023,
5893,tom5,017,20211023,0.6
5894,tom5,018,20211023,0.85
5895,tom5,019,20211023,0.71
5896,tom5,021,20211023,0.74
5897,tom5,022,20211023,0.81
5898,tom5,023,20211023,0.57
5899,tom5,025,20211023,0.76
5900,tom5,028,20211023,0.39
5901,tom5,029,20211023,0.53
5902,tom5,030,20211023,0.39
5903,tom5,031,20211023,0.6
5904,tom5,033,20211023,1.27
5905,tom5,036,20211023,0.81
5906,tom5,038,20211023,0.85
5907,tom5,039,20211023,0.88
5908,tom5,040,20211023,0.64
5909,tom5,043,20211023,0.74
5910,tom5,046,20211023,0.55
5911,tom5,047,20211023,0.46
5912,tom5,048,20211023,0.47
5913,tom5,050,20211023,0.5
5914,tom5,051,20211023,0.74
5915,tom5,052,20211023,0.6
5916,tom5,053,20211023,0.57
5917,tom5,053,20211023,0.82
5918,tom5,055,20211023,0.62
5919,tom5,056,20211023,0.64
5920,tom5,057,20211023,0.47
5921,tom5,057,20211023,0.64
5922,tom5,058,20211023,0.76
5923,tom5,059,20211023,0.67
5924,tom5,060,20211023,0.4
5925,tom5,061,20211023,0.53
5926,tom5,062,20211023,0.78
5927,tom5,063,20211023,0.64
5928,tom5,064,20211023,0.52
5929,tom5,066,20211023,0.75
5930,tom5,067,20211023,0.37
5931,tom5,068,20211023,0.51
5932,tom5,071,20211023,0.36
5933,tom5,073,20211023,
5934,tom5,074,20211023,0.54
5935,tom5,075,20211023,0.76
5936,tom5,078,20211023,0.59
5937,tom5,080,20211023,0.5
5938,tom5,081,20211023,0.53
5939,tom5,084,20211023,0.71
5940,tom5,085,20211023,0.53
5941,tom5,087,20211023,0.82
5942,tom5,088,20211023,0.47
5943,tom5,090,20211023,0.6
5944,tom5,092,20211023,0.53
5945,tom5,093,20211023,0.57
5946,tom5,094,20211023,0.96
5947,tom5,096,20211023,0.48
5948,tom5,097,20211023,0.32
5949,tom5,098,20211023,0.25
5950,tom5,099,20211023,0.75
5951,tom5,100,20211023,0.44
5952,tom5,002,20211030,0.88
5953,tom5,007,20211030,0.76
5954,tom5,013,20211030,0.64
5955,tom5,019,20211030,0.83
5956,tom5,020,20211030,0.85
5957,tom5,023,20211030,0.6
5958,tom5,025,20211030,0.7
5959,tom5,026,20211030,0.5
5960,tom5,027,20211030,0.64
5961,tom5,038,20211030,0.53
5962,tom5,049,20211030,0.32
5963,tom5,056,20211030,
5964,tom5,071,20211030,0.72
5965,tom5,087,20211030,1.19
5966,tom5,092,20211030,0.47
5967,tom5,099,20211030,0.85
5968,tom5,001,20211106,1.06
5969,tom5,002,20211106,0.78
5970,tom5,003,20211106,0.71
5971,tom5,005,20211107,1.06
5972,tom5,007,20211106,1.1
5973,tom5,008,20211106,1.1
5974,tom5,012,20211106,0.81
5975,tom5,014,20211106,
5976,tom5,014,20211106,
5977,tom5,014,20211106,
5978,tom5,017,20211106,0.42
5979,tom5,017,20211106,
5980,tom5,018,20211106,0.96
5981,tom5,018,20211106,
5982,tom5,019,20211106,0.96
5983,tom5,019,20211106,
5984,tom5,020,20211106,
5985,tom5,023,20211106,
5986,tom5,023,20211106,
5987,tom5,024,20211106,
5988,tom5,026,20211106,0.92
5989,tom5,027,20211106,
5990,tom5,029,20211106,
5991,tom5,034,20211106,
5992,tom5,034,20211106,
5993,tom5,034,20211106,
5994,tom5,035,20211106,
5995,tom5,037,20211106,
5996,tom5,038,20211106,0.71
5997,tom5,038,20211106,1.13
5998,tom5,039,20211106,
5999,tom5,039,20211106,0.99
6000,tom5,041,20211106,0.96
6001,tom5,042,20211106,0.78
6002,tom5,042,20211106,0.99
6003,tom5,042,20211106,0.6
6004,tom5,044,20211106,
6005,tom5,044,20211106,
6006,tom5,045,20211106,0.92
6007,tom5,045,20211106,0.75
6008,tom5,046,20211106,0.66
6009,tom5,046,20211106,
6010,tom5,046,20211106,
6011,tom5,047,20211106,0.6
6012,tom5,047,20211106,
6013,tom5,049,20211106,0.6
6014,tom5,050,20211106,1.0
6015,tom5,050,20211106,
6016,tom5,051,20211106,0.79
6017,tom5,052,20211106,1.09
6018,tom5,053,20211106,1.11
6019,tom5,055,20211106,0.92
6020,tom5,057,20211106,0.64
6021,tom5,058,20211107,0.93
6022,tom5,060,20211106,0.7
6023,tom5,060,20211106,0.88
6024,tom5,061,20211106,1.11
6025,tom5,062,20211106,0.9
6026,tom5,062,20211106,1.13
6027,tom5,062,20211106,1.2
6028,tom5,063,20211106,
6029,tom5,064,20211106,
6030,tom5,064,20211106,0.96
6031,tom5,065,20211106,0.78
6032,tom5,065,20211106,
6033,tom5,065,20211106,1.13
6034,tom5,066,20211106,0.99
6035,tom5,066,20211106,
6036,tom5,067,20211106,1.12
6037,tom5,067,20211106,0.88
6038,tom5,069,20211106,0.91
6039,tom5,070,20211106,0.72
6040,tom5,002,20211114,0.57
6041,tom5,002,20211114,0.54
6042,tom5,005,20211114,0.5
6043,tom5,006,20211114,0.67
6044,tom5,006,20211114,0.68
6045,tom5,006,20211114,
6046,tom5,013,20211114,0.6
6047,tom5,013,20211114,0.6
6048,tom5,014,20211114,0.58
6049,tom5,014,20211114,0.58
6050,tom5,016,20211114,0.6
6051,tom5,018,20211114,0.64
6052,tom5,023,20211114,
6053,tom5,025,20211114,0.6
6054,tom5,025,20211114,0.88
6055,tom5,032,20211114,
6056,tom5,036,20211114,0.39
6057,tom5,036,20211114,0.46
6058,tom5,036,20211114,0.5
6059,tom5,037,20211114,0.71
6060,tom5,038,20211114,0.9
6061,tom5,038,20211114,0.9
6062,tom5,040,20211114,0.58
6063,tom5,040,20211114,0.58
6064,tom5,040,20211114,0.59
6065,tom5,041,20211114,0.67
6066,tom5,041,20211114,0.85
6067,tom5,046,20211114,0.57
6068,tom5,051,20211114,1.03
6069,tom5,063,20211114,1.1
6070,tom5,065,20211114,0.86
6071,tom5,066,20211114,0.88
6072,tom5,091,20211114,0.79
6073,tom5,092,20211114,0.96
6074,tom5,092,20211114,0.92
6075,tom5,093,20211114,
6076,tom5,093,20211114,
6077,tom5,095,20211114,0.95
6078,tom5,098,20211114,0.71
6079,tom5,099,20211114,0.78
6080,tom5,099,20211114,0.64
6081,tom5,001,20211118,0.85
6082,tom5,001,20211118,
6083,tom5,001,20211118,
6084,tom5,002,20211118,0.67
6085,tom5,003,20211118,
6086,tom5,003,20211118,
6087,tom5,004,20211118,
6088,tom5,005,20211118,0.76
6089,tom5,005,20211118,
6090,tom5,006,20211118,0.92
6091,tom5,006,20211118,0.8
6092,tom5,006,20211118,
6093,tom5,009,20211118,0.57
6094,tom5,009,20211118,
6095,tom5,010,20211118,
6096,tom5,011,20211118,0.78
6097,tom5,011,20211118,
6098,tom5,011,20211118,
6099,tom5,012,20211118,
6100,tom5,012,20211118,
